Latitude,Longitude,Depth,Magnitude,Magnitude Type
-11.343,166.403,135.6,5.5,0
51.25,178.348,33,5.6,0
43.301,144.351,98.1,5.5,0
18.506,145.668,192,6,1
-5.198,152.691,64,5.7,0
-22.086,-67.4,178.4,5.5,0
-57.761,-25.37,33,5.8,0
-16.184,167.99,177,5.6,0
-5.657,153.899,69.1,5.5,0
-15.31,-173.187,17.8,6.2,1
-2.02,134.307,32.9,5.5,0
1.235,122.105,37.1,6,1
-30.255,-177.981,21.4,6.6,1
-30.43,-177.731,10,5.7,0
46.55,152.782,43,6,1
30.666,50.218,38.5,5.6,0
-6.072,148.198,49.9,6.2,1
-4.692,-105.904,10,5.7,0
-6.237,146.444,105.3,6.2,1
-16.908,66.162,10,6.5,1
-26.309,-177.877,199.5,5.8,0
-7.32,128.55,140.2,6.3,1
-4.273,102.806,79.6,5.6,0
-59.449,-26.183,33,5.5,0
-24.216,-177.393,177.8,6,1
17.911,-105.586,10.6,5.9,1
24.705,142.57,24.9,5.8,0
-9.013,158.32,29,5.6,0
8.361,126.371,35.9,6.8,1
-37.276,176.755,285.8,5.5,0
-56.121,-123.371,10,5.9,1
4.554,-77.442,21.3,7.2,1
-44.92,-80.956,10,5.6,0
-36.515,178.385,79.2,6.1,1
-30.663,-177.837,68.4,5.5,0
5.782,126.832,73.3,6.3,1
-22.361,174.177,33.3,5.5,0
-26.759,-114.939,10,5.6,0
51.4,-176,24,6,1
42.051,142.523,56.3,6.4,1
48.237,154.807,27.8,5.8,0
36.924,49.603,15.7,5.6,0
45.498,21.115,9,5.5,0
-15.867,-69.288,240.6,5.8,0
-26.483,178.715,561,6.3,1
-15.364,-174.24,33,5.5,0
24.015,93.986,72.1,5.5,0
-41.266,80.401,10,5.9,1
45.475,151.391,49.8,6,1
25.191,62.974,29.9,5.6,0
45.471,151.554,40,5.5,0
29.543,81.632,29.4,5.6,0
-22.692,-175.124,42.4,5.5,0
-17.821,-116.017,18.9,6.4,1
-23.368,171.044,36.6,6.5,1
-18.178,168.026,33,5.6,0
-4.825,152.516,70.8,5.7,0
45.578,151.56,30,6.6,1
45.386,151.636,46.2,5.5,0
45.567,151.53,25.8,6,1
45.491,151.775,43.5,5.5,0
45.521,151.707,18.7,6.5,1
45.288,151.571,44.7,5.5,0
45.386,151.643,42.6,5.5,0
45.435,151.27,48.2,6.4,1
45.439,151.427,19.7,6.3,1
-30.434,-177.921,56.3,5.7,0
45.119,151.366,33,5.6,0
-17.521,-70.422,103.8,5.9,1
-62.551,155.054,10,6.3,1
47.393,151.499,157.1,5.7,0
9.273,124.075,519,5.5,0
45.253,151.176,27.2,6.8,1
45.357,150.992,33,5.8,0
48.973,-128.77,10,5.6,0
48.938,-128.71,10,5.6,0
-24.001,179.871,529.3,5.6,0
45.133,151.248,48.3,5.7,0
45.533,151.021,24.7,7.6,1
46.731,151.079,33,5.8,0
45.573,152.083,33,5.5,0
45.609,151.718,45.2,5.5,0
45.854,151.962,23.6,5.5,0
-5.702,110.209,533.2,5.5,0
45.667,151.734,28.9,5.5,0
25.307,-109.693,10,5.6,0
-19.173,-176.4,25.6,6,1
-56.032,-25.266,10,7.2,1
-9.01,157.894,33,5.8,0
51.019,98.15,13.5,6.4,1
-56.102,-24.614,10,6.6,1
-6.446,150.344,26.3,5.8,0
-6.437,150.404,59.3,5.6,0
-6.36,150.242,22.4,5.9,1
-56.573,-25.325,57.5,5.5,0
-4.421,132.727,36.7,6.4,1
48.738,-129.233,10,6.1,1
5.638,-73.832,134,5.8,0
-48.965,123.462,10,5.6,0
-9.003,-109.355,10,5.7,0
2.316,127.442,20.1,5.6,0
9.311,86.964,21.8,5.7,0
-20.93,-178.717,575,5.9,1
1.342,127.373,112.9,6.1,1
-2.169,-77.041,147.8,5.6,0
18.017,-70.618,10,5.7,0
27.398,65.994,26.5,5.5,0
27.983,139.405,498.5,6.7,1
38.47,140.308,115.7,5.7,0
38.351,20.324,16.7,5.6,0
35.515,74.529,47,5.5,0
-21.481,-68.032,144.6,5.8,0
24.958,63.141,29.1,5.9,1
-58.214,148.528,10,5.9,1
22.913,142.9,33,5.5,0
35.106,139.644,100,5.8,0
-51.654,139.406,10,6,1
-51.547,139.704,10,6.3,1
45.445,150.794,36,5.8,0
-19.729,-178.12,600.1,5.7,0
52.244,-170.225,33,5.9,1
14.645,-92.591,75.8,5.5,0
31.426,66.825,17.9,5.5,0
-5.72,103.156,36.8,6.5,1
29.61,95.521,15,5.6,0
-5.684,103.162,33.3,5.7,0
43.202,146.572,52.9,5.6,0
48.014,152.968,122.9,5.6,0
-9.239,124.827,26.9,5.7,0
-16.222,-173.071,47.7,5.5,0
-15.894,166.318,9.6,6.8,1
53.597,-165.734,44.2,6,1
-4.382,146.338,41.5,5.6,0
79.191,124.482,10,6,1
-55.979,158.123,33,6.2,1
-21.647,170.412,137.2,6.2,1
28.038,142.519,30.2,5.5,0
-15.382,-177.108,378.9,6,1
12.908,145.245,44.5,5.7,0
-33.631,-179.533,48.1,5.5,0
-6.228,147.613,55,6,1
2.075,128.408,79.9,5.5,0
13.969,-92.216,55,5.8,0
11.803,57.764,10,6,1
-6.191,147.576,38.5,6.7,1
-24.369,-69.924,58.4,5.8,0
12.265,141.242,32.8,5.6,0
-40.337,176.363,27.9,5.5,0
52.915,159.886,38.6,6.9,1
52.835,159.876,34.9,6,1
-14.384,167.179,148.4,5.8,0
44.242,149.058,21.3,5.6,0
44.157,149.102,38,5.9,1
-15.937,-172.891,34,5.5,0
-3.008,147.882,19.4,6.4,1
11.513,42.812,7.4,6.2,1
52.9,159.619,45.2,6.4,1
10.21,-84.323,78.9,6.6,1
-3.477,146.316,14.9,6.2,1
-5.724,150.215,119.1,5.5,0
-58.608,148.911,10,5.6,0
-3.438,146.734,27.8,6.1,1
52.97,170.934,23.8,5.5,0
52.451,-178.945,197.4,6.4,1
39.71,39.605,27.2,6.7,1
-9.191,152.394,25.2,6.1,1
23.548,123.562,30.7,5.9,1
39.532,39.929,20.9,5.9,1
-23.966,-177.312,33,5.6,0
14.459,-92.867,59.5,5.5,0
17.155,120.827,15.4,6.3,1
-56.427,-27.121,104.5,5.5,0
-42.669,-18.507,10,5.8,0
-7.751,117.464,280.3,5.6,0
-55.506,-124.357,10,6,1
3.613,127.008,53.4,6,1
-37.703,176.973,32.7,5.6,0
54.699,159.435,136.3,5.5,0
51.222,-179.723,33,6,1
20.927,94.586,96.7,5.6,0
52.875,-173.988,182.4,5.5,0
47.863,147.128,454,5.6,0
-16.969,-173.542,65.4,5.5,0
-43.151,171.386,12.1,5.5,0
-17.793,-116.107,10,5.9,1
-49.872,-113.744,10,6.3,1
-3.125,129.023,33,5.5,0
-37.562,-17.164,10,5.5,0
-37.298,-17.351,10,5.6,0
7.173,-34.047,10,5.5,0
-5.696,151.164,27.4,6.5,1
-28.929,-69.612,109.7,5.5,0
-17.949,-178.365,574,5.8,0
-10.951,166.051,44.8,5.7,0
35.696,80.661,17.7,5.7,0
-11.938,166.324,48.5,6.1,1
48.287,155.771,61.5,5.5,0
11.27,-86.366,32.1,5.8,0
50.724,-130.092,19.7,6.7,1
-1.851,97.741,31.9,5.7,0
50.593,-129.918,10,6,1
-4.172,131.005,52.9,6,1
-16.867,168.129,16,6,1
-16.906,168.264,18.2,5.7,0
-16.784,168.31,14.3,6,1
-17.712,-174.432,135.7,5.9,1
29.515,131.396,38.5,5.6,0
24.315,94.898,116.1,5.7,0
50.232,-176.049,37.8,5.5,0
1.186,122.586,30,6.1,1
-20.004,-68.479,122.4,5.8,0
-5.685,149.085,146.4,5.8,0
-5.454,103.001,29.3,6.6,1
-5.61,102.881,32.1,5.5,0
23.861,121.594,15.5,6.2,1
-22.218,170.508,23.9,5.7,0
-7.533,130.165,31.2,5.5,0
33.96,-116.317,11.629,6.1,1
51.486,-130.907,10,5.6,0
29.429,131.364,39.8,5.7,0
22.437,98.904,12,6.1,1
22.418,98.852,9.6,6.2,1
-3.516,144.849,22.5,5.5,0
27.55,66.065,25,6.2,1
8.391,141.009,43.8,5.6,0
-9.028,-109.735,10,5.9,1
40.3353333,-124.2286667,9.856,7.2,1
2.369,123.054,446.9,5.6,0
40.4325,-124.566,18.824,6.45,1
40.3828333,-124.555,21.713,6.57,1
12.278,-87.091,76.3,5.7,0
5.602,124.054,477.2,5.9,1
-10.703,166.029,33.1,5.9,1
10.375,125.126,29.9,5.5,0
35.059,26.655,20,5.8,0
-15.414,-175.146,20.2,5.5,0
-32.37,-71.59,68.6,5.5,0
-6.762,130.229,86.1,6.1,1
-0.294,126.103,82,5.5,0
41.175,144.7,12.7,6,1
37.207,72.913,33,5.8,0
59.691,-153.482,138.8,5.6,0
-23.741,-175.931,48.4,5.5,0
-9.525,-78.748,62.9,5.7,0
-16.524,-172.367,15,6.7,1
-23.863,-175.944,33,5.6,0
-32.76,-176.71,33,5.6,0
-32.896,-177.879,33,5.7,0
-6.075,147.572,58,7.2,1
41.019,72.429,49.5,6.2,1
-32.663,-178.469,33,5.5,0
-19.119,169.079,164.5,6.1,1
-38.458,177.852,44.5,5.8,0
-13.672,-76.108,56.9,6.1,1
-6.047,105.284,33,5.7,0
7.239,126.645,32.8,7.1,1
7.191,126.762,33,7.3,1
-6.463,153.237,32.2,5.9,1
-33.594,-72.018,29.5,6.1,1
7.446,-82.311,17.8,6.3,1
28.295,55.594,33,5.6,0
-9.463,159.316,32.7,5.8,0
12.537,125.544,33,5.5,0
33.377,71.317,16.3,6.3,1
41.604,88.813,0,6.5,1
31.127,141.758,22.7,5.5,0
-6.175,147.236,47.7,6,1
-8.748,117.604,143.4,5.5,0
31.025,141.738,13.7,5.9,1
-33.669,-71.942,44.3,5.6,0
52.392,175.664,33,5.7,0
-35.34,-105.89,10,5.5,0
49.387,147.798,567.6,5.6,0
-3.506,144.221,33,6.2,1
-4.544,141.905,98.5,5.7,0
13.479,-89.997,75,6,1
51.788,-176.118,49.2,5.5,0
-4.792,139.734,33,5.7,0
19.613,-77.872,23.1,6.8,1
-54.601,-30.261,33,5.8,0
-3.269,135.834,55.4,5.6,0
-11.122,165.239,18.8,7,1
-41.616,173.727,84.7,6,1
-30.65,-178.162,27.1,5.8,0
47.625,155.562,14.1,5.8,0
23.105,121.409,16.9,5.6,0
31.17,141.731,18.6,6,1
1.819,127.494,122.7,5.5,0
30.694,141.59,20.2,6,1
14.442,-92.931,54.9,6.3,1
30.64,141.596,31.6,5.9,1
-22.733,170.803,10,5.5,0
36.659,141.122,53,5.7,0
29.739,140.699,133.8,5.5,0
47.694,155.377,44.6,5.5,0
-16.075,92.787,23.7,5.9,1
-16.138,92.844,13.9,6.2,1
28.083,128.094,55.6,5.6,0
51.13,178.743,21.9,6.2,1
-4.525,-104.682,10,5.7,0
28.018,128.051,17.3,6,1
12.813,-88.252,84.9,5.6,0
1.068,124.04,17.5,6,1
3.672,126.954,43.6,5.5,0
-23.007,-176.365,78.7,5.6,0
-8.474,111.1,63.9,6.1,1
-65.346,178.521,10,5.6,0
-49.804,110.567,10,5.5,0
1.119,124.172,42.1,5.7,0
1.084,124.089,30.5,6,1
1.077,124.115,27.6,5.8,0
31.344,140.885,52.1,5.5,0
2.617,125.687,79.2,5.6,0
-26.538,-177.743,46.8,5.6,0
24.027,95.932,17.3,6.3,1
-60.774,154.04,33,5.7,0
-0.073,123.03,127.9,5.8,0
45.704,142.263,316.6,6,1
-60.373,-57.074,10,6.2,1
-26.503,-70.659,39.3,5.8,0
-37.689,176.861,10,6.2,1
-60.728,-21.969,11.8,6.5,1
16.867,147.009,65.5,5.7,0
-3.595,129.088,74.8,5.8,0
-18.893,172.337,33,5.6,0
-36.104,-101.22,10,6.1,1
-17.981,-174.726,18.4,5.7,0
-23.61,-175.467,42.5,5.5,0
51.501,-173.446,33,5.9,1
-5.311,102.974,46.6,5.7,0
-28.314,-176.716,20,6.5,1
-33.719,-178.862,33,5.9,1
6.129,-82.349,10,5.9,1
18.972,-80.592,10,5.6,0
34.2,-116.437,-0.097,7.3,1
34.131,-116.408,-1.1,5.77,0
34.12,-116.323,5.706,5.7,0
34.162,-116.852,9.615,5.53,0
34.203,-116.827,3.634,6.3,1
-10.666,161.44,58.5,5.9,1
11.77,-87.507,56.9,5.5,0
34.105,-116.403,9.649,5.69,0
27.799,139.455,554.8,5.6,0
-32.903,-178.592,10,5.6,0
-13.314,-111.131,10,5.8,0
44.695,149.482,19.9,6.5,1
-22.483,-178.413,377.2,7.2,1
35.21,-118.067,9.564,5.67,0
41.457,142.031,63.8,6.2,1
44.524,149.568,51,5.7,0
3.09,122.005,616.3,5.8,0
51.171,157.626,45.1,6.2,1
-3.919,-76.602,96.5,6.3,1
-4.725,125.455,465,6,1
45.361,151.063,43.9,5.5,0
1.331,123.19,44.1,5.6,0
-8.774,121.442,130,5.7,0
39.354,143.225,31.2,5.9,1
-4.522,-106.042,10,5.8,0
44.809,150.286,18.9,5.6,0
-10.38,-78.55,45.4,5.8,0
-16.09,-177.456,430.9,5.5,0
-6.49,147.85,40.4,5.5,0
39.41,143.191,22.1,5.8,0
39.419,143.33,28.6,6.9,1
39.675,143.027,34.7,6.1,1
39.408,143.222,34.4,5.5,0
39.436,143.026,26.7,6.4,1
39.454,143.199,27.1,5.9,1
39.161,143.178,32.2,5.8,0
39.164,143.124,25,5.8,0
-11.093,165.298,28.8,5.5,0
39.48,142.956,27.2,6.1,1
-22.723,-175.281,25.1,5.7,0
39.152,143.15,30.8,5.5,0
39.611,143.283,24.5,5.6,0
39.324,143.011,36.7,6,1
30.77,137.306,474.5,5.5,0
78.562,5.523,10,6.7,1
-54.511,143.744,10,5.6,0
39.847,24.39,6.6,5.5,0
-7.036,149.932,42.5,5.8,0
-11.894,166.229,57.5,5.5,0
38.731,143.012,17.4,5.9,1
0.461,-25.105,10,5.6,0
-56.841,146.896,33,5.7,0
51.516,157.133,107.9,5.7,0
-4.435,127.496,297,5.6,0
-55.349,-128.438,10,5.6,0
39.607,143.282,26.5,5.6,0
39.495,143.501,15.9,6.2,1
29.584,90.163,14.1,6.1,1
-50.357,-72.095,10,5.5,0
-31.481,-67.386,5,5.5,0
-18.28,-178.281,632.2,5.5,0
-21.344,-179.189,633.9,5.8,0
-0.883,127.582,18.9,6.3,1
-7.126,121.748,485.9,6.6,1
-10.403,164.269,22.6,5.6,0
-21.738,-177.214,252.9,6.1,1
43.468,-127.014,10,5.7,0
-12.127,166.589,91,6.4,1
-26.696,-106.363,10,5.7,0
-5.586,102.81,36.5,5.7,0
24.667,122.282,18.9,5.6,0
35.728,135.152,357.6,5.8,0
57.589,-142.846,13.6,6.9,1
-31.566,-179.997,392.3,6.2,1
4.005,126.36,73.4,6.1,1
11.762,-87.309,33,5.7,0
-0.123,125.186,59.3,5.5,0
80.213,-1.048,17.7,5.5,0
11.757,-87.407,25.9,5.5,0
32.536,141.641,15.5,6.4,1
32.755,141.698,33,5.8,0
-6.103,148.875,44.5,6.2,1
5.111,-75.607,119,5.9,1
-5.368,146.669,215.2,6.3,1
-20.24,-68.783,109.5,5.5,0
-28.644,-178.324,200.5,5.9,1
50.502,-174.922,9.9,6.1,1
42.142,73.575,27.4,7.3,1
42.1,73.543,33,6.1,1
42.107,73.264,21.1,6.3,1
42.104,73.237,18.5,6.6,1
-50.148,130.52,10,5.5,0
41.977,140.66,120.5,6.2,1
-56.622,-26.552,106.6,6.1,1
47.716,153.561,63.2,5.5,0
-10.042,160.204,26.5,5.9,1
-20.942,-174.947,66,5.6,0
29.087,66.74,9.3,5.6,0
-22.314,-179.526,597.5,5.5,0
-0.965,-13.562,15.5,6.9,1
33.19,137.975,289.4,6.3,1
-17.918,-178.71,565,6.4,1
23.749,121.685,54.4,5.9,1
11.742,-87.34,44.8,7.7,1
11.175,-87.44,10,5.5,0
11.96,-87.931,10,5.5,0
-6.046,112.138,624.6,6.7,1
37.09,-113.47,15,5.6,0
37.09,-113.472,13.739,5.6,0
10.441,-86.84,8.3,5.7,0
11.302,-86.725,10,6,1
-3.922,142.563,43.3,5.5,0
11.999,-87.319,10,6,1
11.943,-87.457,25.7,5.7,0
-16.839,-173.312,95.4,5.5,0
4.051,-82.582,10,5.6,0
76.208,7.286,24,6.1,1
-23.509,178.877,553.6,5.7,0
-22.562,-174.974,37.7,6,1
10.21,-86.494,26.5,5.9,1
-17.221,167.817,20,5.7,0
-22.601,-175.098,38,5.6,0
-22.431,-174.87,33.3,5.5,0
-6.087,26.651,10.8,6.4,1
-4.374,-104.65,10,5.6,0
-17.191,174.4,25.9,5.6,0
11.582,-86.72,27.8,5.6,0
21.389,117.771,16.8,5.5,0
54.315,166.672,37.6,5.5,0
-21.042,-178.763,580.7,5.7,0
-36.278,-100.224,10,5.5,0
11.064,-86.757,31.9,5.7,0
-14.053,167.269,184.2,6.3,1
12.134,-87.616,55.9,5.6,0
-7.816,-13.585,10,5.6,0
31.129,130.229,160.7,5.8,0
-6.163,26.718,11.2,5.6,0
-59.478,-25.971,21.2,5.5,0
-61.22,154.359,10,6.1,1
-21.127,-175.768,33,5.6,0
12.306,-87.576,86.1,5.5,0
-54.401,-27.643,41.6,5.6,0
64.78,-17.594,10,5.6,0
-36.978,78.298,10,5.7,0
1.289,129.118,27.7,6.7,1
-31.556,-71.589,46.5,5.5,0
1.269,129.245,28.2,5.9,1
1.268,129.314,30.7,5.7,0
53.933,-157.299,33,5.8,0
13.474,-90.675,67.1,6,1
-19.203,169.043,141.6,5.5,0
24.121,122.648,29.6,6.4,1
51.41,-178.63,26,6,1
51.281,-178.037,33,6.6,1
51.148,-178.175,13.7,6.1,1
51.119,-178.209,33,5.7,0
-53.591,-51.661,10,5.6,0
51.123,-177.997,14.8,6.1,1
-39.035,-74.911,28.4,5.5,0
-53.655,-51.684,10,5.5,0
-30.82,-177.557,33,5.5,0
-5.425,151.175,49.5,6.2,1
51.147,-177.872,21.2,5.8,0
51.552,-176.867,33,5.5,0
-19.247,168.948,129,7.4,1
50.458,153.167,284.8,5.6,0
29.778,31.144,21.5,5.8,0
-14.537,166.711,25,6.8,1
51.314,-178.014,33,5.5,0
-35.526,-179.855,31.4,5.6,0
-19.226,169.553,11.8,6.5,1
-19.239,169.473,33,5.5,0
6.845,-76.806,14.3,6.7,1
-10.022,117.093,26.9,5.6,0
-6.279,130.214,118.9,6.2,1
7.075,-76.862,10,7.2,1
7.011,-76.744,11.5,5.6,0
-6.74,105.602,37.4,5.8,0
7.003,-76.775,17.8,5.5,0
3.159,-82.934,10,5.7,0
-19.385,169.593,20.6,6.2,1
55.52,166.303,27,6,1
-24.453,-176.054,63.6,5.5,0
-6.87,144.174,19.3,6.2,1
-30.227,-177.205,26.3,6.6,1
-30.101,-177.271,10,5.5,0
-30.125,-177,15.7,6.5,1
-29.95,-177.074,33,5.6,0
31.355,-4.318,28.6,5.6,0
6.659,-77.193,10,5.5,0
-5.352,152.616,30.7,6.4,1
-5.282,152.639,33,5.8,0
-5.327,152.661,30.2,5.7,0
-9.469,122.56,33,6.2,1
42.589,45.104,16.4,6.4,1
-29.996,-177.074,10,5.7,0
-29.536,-177.279,18.7,6.6,1
-5.333,152.633,33,5.6,0
-29.796,-177.066,10,5.5,0
-30.09,-177.215,10,5.5,0
-29.9,-177.352,26.3,6,1
-6.72,154.684,74,5.5,0
6.834,124.006,33,6.2,1
29.941,138.975,393.1,6.5,1
31.284,-4.372,25.6,5.6,0
-2.321,141.262,5.7,6.5,1
-2.298,141.256,28.9,6.1,1
-55.633,-27.629,24.7,5.6,0
-61.542,154.573,10,6.4,1
-35.788,-102.281,10,5.9,1
-14.238,167.641,14.1,6.4,1
-31.565,-71.565,18.8,6,1
-14.242,167.602,52.3,5.5,0
-5.263,152.575,19.8,6.2,1
38.16,26.998,17.2,6.1,1
-15.727,-179.703,9.7,6.7,1
-23.626,-70.38,33,5.6,0
-55.866,-26.979,33,5.5,0
51.492,-177.611,33,5.7,0
53.884,160.688,53.7,5.8,0
-2.925,141.56,34.1,5.8,0
-7.325,156.216,25.6,5.5,0
51.203,-179.238,33,6.2,1
-53.767,-51.727,10,5.9,1
36.446,70.852,198.4,5.6,0
-22.401,-178.104,359.6,6.3,1
-5.822,130.616,33,5.8,0
-16.052,-173.819,85.8,5.5,0
-16.771,167.103,22.2,5.7,0
38.307,22.452,14.5,5.9,1
-8.643,110.423,47.9,5.5,0
35.916,22.491,65,5.9,1
-16.325,-175.932,379.6,5.5,0
-56.665,-26.405,20.1,6.6,1
-56.34,-25.49,33,5.6,0
-19.578,-173.772,20.7,5.8,0
38.62,72.635,40.6,5.6,0
51.175,179.117,33,5.8,0
1.355,-101.323,10,5.7,0
-0.085,122.828,199.7,5.9,1
-4.069,102.16,58.3,5.7,0
2.497,128.548,29.8,5.5,0
2.537,128.541,23.8,5.9,1
-13.491,166.497,33,5.5,0
-13.538,166.344,59.8,5.7,0
2.582,128.756,22,5.8,0
-31.33,-71.992,11.7,6.5,1
2.615,128.77,35.1,5.8,0
35.692,-34.584,19.6,6,1
-20.864,169.234,32.3,6,1
-22.288,174.307,21.3,5.5,0
61.805,-151.194,74.1,5.5,0
-48.137,-9.878,10,5.5,0
37.814,72.194,120.1,5.8,0
10.865,57.291,10,5.7,0
37.81,72.185,127.5,5.5,0
43.949,147.145,45.2,6,1
-15.483,168.012,34.3,5.6,0
10.141,-103.836,10,5.7,0
9.291,93.479,66,6,1
-56.559,-142.556,10,5.9,1
-17.523,167.961,33.1,5.7,0
34.362,141.684,20.8,5.6,0
-8.48,121.896,27.7,7.8,1
-8.52,122.002,20.6,5.7,0
-8.517,121.928,20.8,6.1,1
52.126,178.761,130.2,5.5,0
-14.029,170.753,621.9,5.7,0
-33.64,179.59,223,5.9,1
-34.666,179.553,247.3,5.9,1
8.638,126.581,33.2,5.6,0
25.901,61.441,33,5.7,0
-6.487,147.144,29.3,6.1,1
-52.893,72.918,10,5.5,0
-11.429,166.29,43.6,5.8,0
51.906,158.411,53,6.1,1
-25.684,179.561,498.5,5.5,0
-6.582,130.393,77.7,7.3,1
52.006,179.067,99.3,5.5,0
-6.648,130.55,67,5.7,0
-19.766,-68.808,105.7,5.7,0
-6.541,130.417,101.7,5.8,0
2.549,126.581,96.6,5.7,0
-15.293,-173.128,23.4,6.3,1
-5.594,152.834,38,5.8,0
-1.011,-78.064,11.6,5.9,1
-32.457,-178.282,10,5.7,0
-0.564,-19.318,27.1,6.8,1
38.857,142.32,28.3,5.7,0
-6.087,113.05,600.9,6,1
0.012,122.914,184.8,5.5,0
-9.295,123.987,95.2,5.5,0
-7.986,159.041,50.1,5.6,0
38.902,142.421,39.1,5.8,0
-32.015,-178.025,16.4,6.4,1
-61.011,154.003,10,5.6,0
-39.81,86.452,10,5.5,0
-1.513,119.679,37.2,5.7,0
-4.064,129.512,53.7,5.8,0
3.266,128.094,72.3,5.9,1
-22.055,-174.866,33,6,1
0.136,-16.972,10,5.7,0
-32.031,-178.073,10,5.6,0
-32.036,-178.074,10,5.6,0
-25.085,-179.987,521.2,5.5,0
13.006,49.351,10,5.5,0
-32.199,-178.113,10,5.5,0
-59.274,-26.205,61,6.7,1
5.5,-82.564,10,5.5,0
5.366,-82.541,33,5.7,0
-55.931,-27.203,33,5.5,0
17.955,-76.583,16,5.5,0
-50.791,139.505,9.9,6.3,1
42.982,144.165,112.3,6.1,1
43.3,143.691,102.2,7.6,1
-58.634,-26.177,110.2,5.6,0
18.414,145.734,151.1,6.4,1
30.837,90.373,33,5.9,1
-45.118,34.996,10,5.9,1
38.649,133.465,448.3,6.6,1
-2.077,125.196,34.5,5.6,0
1.221,126.072,26.5,5.9,1
3.144,97.633,67.8,6.2,1
-32.263,-178.178,16.5,5.9,1
-8.318,121.377,33,5.8,0
-7.205,128.566,33,6.4,1
78.873,125.638,28.6,5.5,0
24.114,121.709,28.7,5.7,0
54.475,-161.633,22.6,5.6,0
-53.31,73.189,10,5.7,0
-15.211,-173.498,37.3,5.7,0
23.027,101.062,33,5.6,0
42.219,86.132,33.1,5.7,0
-29.726,-176.87,43.4,5.6,0
18.785,145.391,245,5.7,0
13.619,123.072,17.9,5.6,0
12.495,141.923,27.4,5.5,0
-1.286,-24.277,10,5.5,0
12.542,141.985,50.4,5.5,0
12.573,141.882,27.9,5.9,1
-56.522,-25.765,33,5.7,0
37.634,137.245,10.6,6.6,1
-4.834,101.916,29.8,5.7,0
0.696,-29.666,10,5.5,0
45.709,141.938,306.8,5.6,0
-7.745,105.262,32.8,5.8,0
-14.926,-176.924,33,6.2,1
-12.505,166.387,128.8,5.9,1
-6.002,150.604,24.8,5.6,0
-0.457,-19.454,10,6.3,1
-22.11,-174.838,43.7,5.5,0
-6.726,127.636,368.3,5.7,0
47.191,154.125,32.8,5.7,0
47.129,154.061,25.2,5.5,0
47.125,154.064,43.6,5.6,0
-24.931,-68.386,118.7,5.7,0
-23.996,-177.218,165.7,5.7,0
40.268,142.333,47.9,5.7,0
49.842,156.193,34.9,5.5,0
-3.744,138.536,88.8,6.2,1
-8.294,122.303,14.6,5.9,1
-6.274,147.258,64.3,5.6,0
-13.342,175.009,13.9,6,1
-13.241,174.872,18.6,5.7,0
28.71,-113.122,10,5.7,0
-10.972,164.181,20.4,7.1,1
-11.025,163.921,27.5,6,1
-26.536,-177.355,18.2,6.6,1
-11.062,163.386,25.3,6.7,1
-10.889,164.406,35.8,5.6,0
-11.123,163.298,27.7,5.6,0
-6.706,131.616,26.3,5.5,0
-55.678,146.999,10,6.2,1
-59.624,-25.709,33,6.3,1
-59.7,-25.719,33,6.5,1
-16.71,-172.712,33,5.7,0
-59.406,149.43,10,5.6,0
-14.385,-178.252,9.6,6.4,1
-14.293,-178.19,33,5.5,0
-18.218,-178.43,630.7,5.5,0
19.626,38.799,10,5.7,0
-26.708,-70.918,28.9,6.7,1
11.625,41.987,16.2,5.6,0
-37.691,-74.939,9.2,5.6,0
38.34,22.155,59.2,5.8,0
-26.742,-70.966,29.3,6,1
36.038,141.55,34.4,5.6,0
-56.084,-27.803,115.9,6.3,1
29.084,87.333,12.2,6.2,1
-18.042,-178.528,588.9,6.3,1
52.172,-172.889,33,5.7,0
-49.888,-114.991,10,5.5,0
41.8,143.467,33.9,6,1
45.03,-122.61,3,5.6,0
45.0351667,-122.6065,19.608,5.6,0
-13.114,175.001,33,5.5,0
13.387,120.484,58.1,5.9,1
-53.039,27.396,10,5.7,0
-22.089,-67.325,184.3,5.8,0
-22.756,179.249,616.8,5.7,0
17.322,-100.91,29.5,5.5,0
-19.923,-177.538,406,5.7,0
-17.84,-177.073,361.8,5.7,0
-17.373,-171.921,9.3,6,1
-59.801,-26.312,33,6.3,1
-59.786,-26.344,33,5.5,0
-59.806,-26.352,33,5.8,0
-59.787,-26.203,33,5.7,0
-31.477,-13.591,10,5.5,0
14.937,120.51,33.7,5.6,0
-54.128,-129.65,10,5.5,0
-39.744,176.542,32.8,5.7,0
1.196,126.518,45.2,5.8,0
51.131,-168.825,33,5.9,1
-16.395,-14.293,10,5.6,0
-18.182,-178.092,457,5.6,0
56.212,-155.086,24.7,5.5,0
-17.778,-178.864,565.1,6.9,1
-16.595,-177.397,9.7,6.3,1
-11.652,-76.53,106.3,6.3,1
-53.958,-133.868,10,6.3,1
4.015,128.204,23.6,6.8,1
-54.366,144.086,10,5.9,1
-20.883,-178.699,591.8,5.8,0
-17.871,179.849,599.3,6.3,1
-15.679,-172.96,33,6,1
-1.897,145.753,33,5.5,0
-6.138,147.761,38.2,5.5,0
-55.672,-27.142,33,5.5,0
26.414,127.269,55,5.5,0
-17.352,-14.5,10,5.6,0
-56.415,-24.491,12.9,6.4,1
0.971,-27.794,10,5.5,0
-21.151,-175.883,120,5.7,0
-59.852,-26.302,33,5.5,0
-27.973,-176.67,58.8,5.7,0
